timestamp,src_ip,user,event,status,port
2025-09-20T14:13:47Z,10.0.4.236,ops,command,success,3281
2025-09-20T14:14:07Z,10.0.4.158,bob,command,success,381
2025-09-20T14:14:09Z,10.0.5.37,root,connect,fail,664
2025-09-20T14:14:20Z,10.0.3.159,ops,connect,success,4916
2025-09-20T14:14:21Z,10.0.3.69,root,command,success,3487
2025-09-20T14:14:24Z,10.0.2.136,alice,connect,success,1247
2025-09-20T14:14:26Z,10.0.0.237,root,command,success,3434
2025-09-20T14:14:33Z,10.0.1.206,ops,auth,success,1468
2025-09-20T14:14:42Z,10.0.0.128,root,command,success,1759
2025-09-20T14:14:54Z,10.0.2.107,alice,auth,success,1147
2025-09-20T14:14:54Z,10.0.5.158,root,auth,success,3440
2025-09-20T14:15:01Z,10.0.1.175,ops,command,success,3400
2025-09-20T14:15:13Z,10.0.5.242,carol,auth,success,3884
2025-09-20T14:15:46Z,10.0.1.22,dave,connect,success,3692
2025-09-20T14:15:57Z,10.0.3.199,bob,command,success,5605
2025-09-20T14:16:01Z,10.0.4.217,bob,command,success,1557
2025-09-20T14:16:10Z,10.0.4.239,ops,command,success,3687
2025-09-20T14:16:22Z,10.0.2.211,root,command,success,4049
2025-09-20T14:16:49Z,10.0.0.148,bob,command,success,2597
2025-09-20T14:16:50Z,10.0.5.23,eve,auth,success,5242
2025-09-20T14:16:53Z,10.0.4.116,dave,connect,success,1599
2025-09-20T14:17:11Z,10.0.2.144,carol,auth,success,4957
2025-09-20T14:17:25Z,10.0.4.167,carol,command,success,4037
2025-09-20T14:17:31Z,10.0.2.199,alice,connect,success,5943
2025-09-20T14:17:56Z,10.0.4.125,carol,connect,fail,2842
2025-09-20T14:17:58Z,10.0.3.199,root,connect,success,6251
2025-09-20T14:18:09Z,10.0.4.141,ops,connect,success,1607
2025-09-20T14:18:12Z,10.0.1.68,root,command,success,1503
2025-09-20T14:18:14Z,10.0.2.21,ops,auth,success,5060
2025-09-20T14:18:32Z,10.0.3.110,bob,command,success,3012
2025-09-20T14:18:55Z,10.0.5.46,root,auth,success,158
2025-09-20T14:19:09Z,10.0.3.95,alice,connect,success,4624
2025-09-20T14:19:26Z,10.0.3.218,alice,connect,success,3302
2025-09-20T14:19:27Z,10.0.5.96,eve,connect,fail,2960
2025-09-20T14:19:45Z,10.0.3.236,dave,auth,success,5334
2025-09-20T14:19:45Z,10.0.4.10,eve,command,success,3060
2025-09-20T14:20:05Z,10.0.4.154,ops,auth,fail,6321
2025-09-20T14:20:05Z,10.0.1.17,ops,command,success,1330
2025-09-20T14:20:16Z,10.0.0.6,carol,connect,success,3188
2025-09-20T14:20:20Z,10.0.2.35,dave,connect,success,3469
2025-09-20T14:20:35Z,10.0.5.152,root,command,success,6034
2025-09-20T14:21:09Z,10.0.1.44,root,auth,success,1859
2025-09-20T14:21:19Z,10.0.4.9,ops,connect,success,4639
2025-09-20T14:21:24Z,10.0.0.74,dave,connect,success,5531
2025-09-20T14:21:35Z,10.0.1.110,eve,command,success,6009
2025-09-20T14:21:54Z,10.0.4.4,ops,auth,success,2375
2025-09-20T14:22:12Z,10.0.2.89,carol,connect,success,2285
2025-09-20T14:22:18Z,10.0.2.142,carol,command,success,6282
2025-09-20T14:22:20Z,10.0.1.159,eve,connect,success,5198
2025-09-20T14:22:43Z,10.0.5.247,root,auth,success,1957
2025-09-20T14:22:50Z,10.0.2.57,dave,connect,success,5130
2025-09-20T14:23:07Z,10.0.1.162,ops,command,success,5068
2025-09-20T14:23:20Z,10.0.0.108,alice,command,success,1953
2025-09-20T14:23:31Z,10.0.2.193,root,command,success,246
2025-09-20T14:23:34Z,10.0.3.233,ops,auth,success,1340
2025-09-20T14:23:40Z,10.0.1.28,dave,command,success,1390
2025-09-20T14:23:54Z,10.0.4.202,root,auth,success,3068
2025-09-20T14:24:06Z,10.0.0.142,eve,command,success,1312
2025-09-20T14:24:12Z,10.0.3.189,bob,command,success,2956
2025-09-20T14:24:12Z,10.0.4.107,root,connect,success,521
2025-09-20T14:24:31Z,10.0.3.43,ops,auth,success,2790
2025-09-20T14:24:39Z,10.0.3.208,bob,connect,success,5756
2025-09-20T14:24:46Z,10.0.5.147,eve,auth,fail,1611
2025-09-20T14:24:47Z,10.0.2.203,root,command,success,3820
2025-09-20T14:24:55Z,10.0.0.122,dave,command,success,4723
2025-09-20T14:25:02Z,10.0.0.175,root,connect,success,2020
2025-09-20T14:25:06Z,10.0.1.237,root,command,success,509
2025-09-20T14:25:20Z,10.0.3.189,root,command,success,1195
2025-09-20T14:25:53Z,10.0.4.138,dave,command,success,3912
2025-09-20T14:26:12Z,10.0.0.121,alice,auth,success,5562
2025-09-20T14:26:12Z,10.0.4.159,ops,auth,success,1338
2025-09-20T14:26:14Z,10.0.4.12,root,auth,success,394
2025-09-20T14:26:20Z,10.0.5.17,alice,auth,success,5767
2025-09-20T14:26:25Z,10.0.2.26,eve,command,success,2086
2025-09-20T14:26:40Z,10.0.0.56,bob,auth,fail,6140
2025-09-20T14:26:41Z,10.0.4.22,bob,command,success,5706
2025-09-20T14:26:49Z,10.0.0.69,bob,auth,success,2893
2025-09-20T14:27:11Z,10.0.1.37,alice,command,success,5724
2025-09-20T14:27:23Z,10.0.0.20,alice,command,success,4593
2025-09-20T14:27:38Z,10.0.0.206,carol,command,success,6111
2025-09-20T14:27:42Z,10.0.2.77,bob,connect,fail,4367
2025-09-20T14:27:43Z,10.0.5.118,carol,auth,success,1010
2025-09-20T14:27:47Z,10.0.2.247,root,auth,success,311
2025-09-20T14:27:57Z,10.0.0.231,eve,auth,fail,1753
2025-09-20T14:28:12Z,10.0.2.18,bob,auth,success,2800
2025-09-20T14:28:14Z,10.0.2.238,ops,command,success,6553
2025-09-20T14:28:15Z,10.0.5.221,eve,command,success,5156
2025-09-20T14:28:26Z,10.0.3.173,alice,auth,success,3933
2025-09-20T14:28:28Z,10.0.0.129,ops,auth,success,3136
2025-09-20T14:28:46Z,10.0.4.164,root,connect,success,5290
2025-09-20T14:28:53Z,10.0.5.58,bob,connect,success,3240
2025-09-20T14:29:04Z,10.0.4.126,root,auth,success,3143
2025-09-20T14:29:27Z,10.0.5.249,eve,command,success,6099
2025-09-20T14:29:38Z,10.0.5.108,eve,auth,success,3640
2025-09-20T14:29:47Z,10.0.5.84,alice,connect,success,568
2025-09-20T14:29:53Z,10.0.0.244,alice,connect,success,4390
2025-09-20T14:29:59Z,10.0.1.18,bob,connect,success,4817
2025-09-20T14:29:59Z,10.0.2.8,alice,connect,success,4734
2025-09-20T14:30:05Z,10.0.5.234,ops,connect,success,6028
2025-09-20T14:30:06Z,10.0.0.196,carol,connect,success,4696
2025-09-20T14:30:20Z,10.0.1.3,carol,command,success,6196
2025-09-20T14:30:31Z,10.0.5.228,alice,connect,success,5257
2025-09-20T14:30:49Z,10.0.2.61,alice,auth,fail,6411
2025-09-20T14:30:57Z,10.0.4.199,ops,auth,success,2494
2025-09-20T14:30:59Z,10.0.1.9,root,auth,success,3886
2025-09-20T14:31:02Z,10.0.0.117,dave,command,success,1073
2025-09-20T14:31:19Z,10.0.1.96,carol,connect,success,1834
2025-09-20T14:31:21Z,10.0.5.224,ops,connect,success,4745
2025-09-20T14:31:33Z,10.0.1.129,eve,command,success,4096
2025-09-20T14:31:34Z,10.0.5.129,dave,connect,success,3780
2025-09-20T14:31:47Z,10.0.2.29,bob,connect,success,2099
2025-09-20T14:31:48Z,10.0.1.3,carol,auth,success,5856
2025-09-20T14:32:11Z,10.0.3.78,carol,connect,success,412
2025-09-20T14:32:16Z,10.0.5.48,root,command,success,5191
2025-09-20T14:32:16Z,10.0.5.83,ops,command,fail,3288
2025-09-20T14:32:20Z,10.0.2.133,dave,connect,fail,3900
2025-09-20T14:32:22Z,10.0.4.196,carol,auth,success,2650
2025-09-20T14:32:26Z,10.0.4.237,bob,auth,fail,4416
2025-09-20T14:32:32Z,10.0.1.89,root,auth,success,1148
2025-09-20T14:32:32Z,10.0.3.11,alice,connect,success,1814
2025-09-20T14:32:56Z,10.0.3.166,root,auth,success,5511
2025-09-20T14:33:02Z,10.0.5.171,dave,connect,success,716
2025-09-20T14:33:27Z,10.0.1.137,bob,auth,success,1188
2025-09-20T14:33:31Z,10.0.2.159,root,command,fail,5127
2025-09-20T14:33:44Z,10.0.3.68,bob,auth,success,4309
2025-09-20T14:34:07Z,10.0.0.103,carol,connect,success,1807
2025-09-20T14:34:21Z,10.0.2.254,bob,command,success,199
2025-09-20T14:34:26Z,10.0.1.32,eve,connect,success,4905
2025-09-20T14:34:31Z,10.0.2.25,ops,auth,success,3068
2025-09-20T14:34:41Z,10.0.1.251,bob,command,success,6508
2025-09-20T14:34:50Z,10.0.5.248,alice,command,success,3312
2025-09-20T14:34:52Z,10.0.4.142,carol,connect,success,2625
2025-09-20T14:35:33Z,10.0.1.134,root,auth,success,4937
2025-09-20T14:35:36Z,10.0.0.14,dave,command,success,1280
2025-09-20T14:35:41Z,10.0.2.231,dave,command,success,4531
2025-09-20T14:35:53Z,10.0.4.84,root,connect,success,2752
2025-09-20T14:36:10Z,10.0.2.182,bob,command,success,2619
2025-09-20T14:36:19Z,10.0.4.153,alice,command,success,987
2025-09-20T14:36:29Z,10.0.1.188,alice,connect,fail,3229
2025-09-20T14:36:34Z,10.0.4.10,carol,auth,success,5069
2025-09-20T14:36:37Z,10.0.3.105,dave,connect,success,5822
2025-09-20T14:36:44Z,10.0.4.58,bob,command,fail,1276
2025-09-20T14:36:49Z,10.0.1.253,ops,auth,success,6043
2025-09-20T14:36:56Z,10.0.1.51,dave,command,success,5570
2025-09-20T14:37:23Z,10.0.1.75,ops,command,success,605
2025-09-20T14:37:37Z,10.0.2.239,root,connect,success,2694
2025-09-20T14:37:56Z,10.0.4.97,ops,auth,success,4055
2025-09-20T14:37:57Z,10.0.2.245,root,connect,success,802
2025-09-20T14:38:17Z,10.0.0.4,carol,auth,success,2766
2025-09-20T14:38:34Z,10.0.3.203,eve,command,success,3831
2025-09-20T14:38:35Z,10.0.5.25,dave,connect,fail,5788
2025-09-20T14:38:36Z,10.0.2.33,alice,connect,success,6525
2025-09-20T14:38:48Z,10.0.4.219,carol,connect,success,5127
2025-09-20T14:39:02Z,10.0.0.234,root,connect,success,1924
2025-09-20T14:39:05Z,10.0.5.14,dave,connect,success,2583
2025-09-20T14:39:05Z,10.0.3.53,alice,auth,success,3725
2025-09-20T14:39:27Z,10.0.1.77,bob,command,success,137
2025-09-20T14:39:31Z,10.0.3.215,eve,connect,success,5379
2025-09-20T14:39:49Z,10.0.5.34,bob,auth,success,256
2025-09-20T14:39:50Z,10.0.5.141,eve,auth,success,4152
2025-09-20T14:39:57Z,10.0.1.45,alice,command,success,4450
2025-09-20T14:39:59Z,10.0.4.106,carol,connect,success,6113
2025-09-20T14:39:59Z,10.0.1.185,carol,connect,success,2184
2025-09-20T14:40:00Z,10.0.0.232,bob,command,success,2711
2025-09-20T14:40:07Z,10.0.4.236,eve,command,success,1875
2025-09-20T14:40:09Z,10.0.5.202,dave,auth,success,2557
2025-09-20T14:40:10Z,10.0.2.85,alice,auth,success,3044
2025-09-20T14:40:10Z,10.0.2.156,eve,auth,success,3345
2025-09-20T14:40:10Z,10.0.3.130,eve,auth,success,1657
2025-09-20T14:40:26Z,10.0.0.237,bob,connect,success,3405
2025-09-20T14:40:34Z,10.0.1.49,bob,connect,success,991
2025-09-20T14:40:35Z,10.0.1.89,dave,auth,success,6001
2025-09-20T14:40:36Z,10.0.0.8,ops,connect,success,3192
2025-09-20T14:40:37Z,10.0.1.159,carol,command,success,138
2025-09-20T14:40:43Z,10.0.5.132,dave,connect,success,2734
2025-09-20T14:40:50Z,10.0.5.215,carol,command,success,1738
2025-09-20T14:41:23Z,10.0.0.87,root,command,success,1345
2025-09-20T14:41:35Z,10.0.4.75,bob,connect,success,6104
2025-09-20T14:41:38Z,10.0.3.228,bob,connect,success,5076
2025-09-20T14:41:46Z,10.0.1.160,eve,command,success,339
2025-09-20T14:41:55Z,10.0.2.6,eve,connect,success,3549
2025-09-20T14:42:01Z,10.0.2.222,carol,connect,success,5358
2025-09-20T14:42:15Z,10.0.1.254,bob,auth,success,922
2025-09-20T14:42:16Z,10.0.4.236,root,auth,success,4373
2025-09-20T14:42:19Z,10.0.4.132,eve,connect,success,1289
2025-09-20T14:42:24Z,10.0.3.169,alice,connect,success,2244
2025-09-20T14:42:29Z,10.0.0.159,ops,auth,success,437
2025-09-20T14:42:34Z,10.0.4.31,carol,command,success,5577
2025-09-20T14:42:39Z,10.0.5.192,eve,command,success,1562
2025-09-20T14:42:56Z,10.0.3.36,ops,connect,success,4917
2025-09-20T14:43:05Z,10.0.4.127,bob,auth,success,428
2025-09-20T14:43:11Z,10.0.3.127,bob,command,success,3559
2025-09-20T14:43:22Z,10.0.1.71,ops,command,success,2897
2025-09-20T14:43:42Z,10.0.2.151,ops,command,success,5376
2025-09-20T14:43:55Z,10.0.5.16,root,auth,fail,4738
2025-09-20T14:43:59Z,10.0.4.158,bob,auth,success,5652
2025-09-20T14:44:05Z,10.0.5.167,alice,auth,success,4397
2025-09-20T14:44:09Z,10.0.1.253,carol,auth,success,530
2025-09-20T14:44:10Z,10.0.5.89,alice,auth,success,3738
2025-09-20T14:44:17Z,10.0.5.25,carol,auth,success,954
2025-09-20T14:44:26Z,10.0.5.141,dave,command,success,3048
2025-09-20T14:44:26Z,10.0.3.162,bob,connect,success,5706
2025-09-20T14:44:31Z,10.0.5.177,carol,connect,fail,4860
2025-09-20T14:44:43Z,10.0.0.114,root,auth,fail,1741
2025-09-20T14:44:45Z,10.0.5.126,eve,auth,success,1432
2025-09-20T14:44:54Z,10.0.4.110,bob,connect,fail,5673
2025-09-20T14:44:58Z,10.0.4.147,bob,command,success,3014
2025-09-20T14:45:00Z,10.0.3.51,bob,command,success,1864
2025-09-20T14:45:03Z,10.0.3.137,ops,command,success,5029
2025-09-20T14:45:07Z,10.0.5.21,ops,auth,success,4176
2025-09-20T14:45:15Z,10.0.0.25,bob,command,success,5794
2025-09-20T14:45:32Z,10.0.4.69,bob,connect,success,2832
2025-09-20T14:45:35Z,10.0.4.193,eve,connect,success,4734
2025-09-20T14:45:44Z,10.0.4.227,dave,connect,success,3868
2025-09-20T14:45:58Z,10.0.2.120,root,auth,success,5218
2025-09-20T14:46:09Z,10.0.1.217,ops,connect,success,3991
2025-09-20T14:46:15Z,10.0.4.110,eve,command,success,5597
2025-09-20T14:46:34Z,10.0.1.142,ops,command,success,932
2025-09-20T14:46:43Z,10.0.0.107,alice,connect,success,4982
2025-09-20T14:46:44Z,10.0.1.177,dave,auth,success,785
2025-09-20T14:47:02Z,10.0.1.118,carol,auth,success,839
2025-09-20T14:47:03Z,10.0.0.232,root,command,success,5572
2025-09-20T14:47:06Z,10.0.1.5,ops,command,success,4673
2025-09-20T14:47:11Z,10.0.0.186,alice,command,success,6023
2025-09-20T14:47:23Z,10.0.5.50,carol,auth,success,5393
2025-09-20T14:47:56Z,10.0.0.176,ops,connect,success,6173
2025-09-20T14:47:59Z,10.0.2.184,ops,command,success,3106
2025-09-20T14:48:13Z,10.0.2.70,root,command,success,3348
2025-09-20T14:48:23Z,10.0.3.14,carol,command,success,3039
2025-09-20T14:48:31Z,10.0.5.190,ops,command,success,1829
2025-09-20T14:48:35Z,10.0.2.209,carol,command,success,4683
2025-09-20T14:48:38Z,10.0.1.203,ops,auth,success,3877
2025-09-20T14:48:43Z,10.0.3.133,alice,command,success,1446
2025-09-20T14:48:58Z,10.0.4.12,eve,connect,success,4803
2025-09-20T14:49:03Z,10.0.5.92,bob,auth,success,4635
2025-09-20T14:49:06Z,10.0.0.23,carol,connect,success,6443
2025-09-20T14:49:16Z,10.0.0.115,root,connect,success,824
2025-09-20T14:49:21Z,10.0.0.150,root,connect,success,4906
2025-09-20T14:49:26Z,10.0.3.31,dave,auth,success,2555
2025-09-20T14:49:30Z,10.0.0.240,dave,connect,success,2859
2025-09-20T14:49:31Z,10.0.3.99,carol,connect,fail,5659
2025-09-20T14:49:41Z,10.0.3.73,root,command,success,954
2025-09-20T14:49:51Z,10.0.4.219,root,command,success,5181
2025-09-20T14:50:02Z,10.0.2.129,dave,command,success,521
2025-09-20T14:50:12Z,10.0.5.105,carol,connect,success,512
2025-09-20T14:50:37Z,10.0.3.35,ops,command,success,2612
2025-09-20T14:50:40Z,10.0.0.48,carol,connect,success,3204
2025-09-20T14:50:52Z,10.0.4.38,bob,command,success,3786
2025-09-20T14:50:57Z,10.0.1.111,carol,command,fail,3701
2025-09-20T14:51:15Z,10.0.1.78,root,command,success,494
2025-09-20T14:51:17Z,10.0.4.244,alice,command,success,588
2025-09-20T14:51:51Z,10.0.2.22,dave,connect,fail,306
2025-09-20T14:52:03Z,10.0.2.242,ops,auth,success,1747
2025-09-20T14:52:04Z,10.0.2.59,root,auth,success,400
2025-09-20T14:52:06Z,10.0.4.70,dave,connect,fail,3028
2025-09-20T14:52:35Z,10.0.1.222,eve,command,success,3233
2025-09-20T14:52:45Z,10.0.4.252,ops,command,success,3992
2025-09-20T14:53:00Z,10.0.1.174,alice,connect,success,24
2025-09-20T14:53:20Z,10.0.2.203,root,connect,success,1642
2025-09-20T14:53:33Z,10.0.1.216,eve,auth,success,1004
2025-09-20T14:53:36Z,10.0.3.90,bob,connect,success,6292
2025-09-20T14:53:47Z,10.0.2.186,alice,command,success,3946
2025-09-20T14:53:58Z,10.0.1.3,alice,auth,success,1897
2025-09-20T14:53:59Z,10.0.2.58,ops,command,success,5574
2025-09-20T14:54:07Z,10.0.0.151,dave,connect,success,5929
2025-09-20T14:54:10Z,10.0.2.254,alice,auth,success,3135
2025-09-20T14:54:12Z,10.0.3.204,root,connect,success,6095
2025-09-20T14:54:13Z,10.0.0.186,carol,connect,success,3562
2025-09-20T14:54:43Z,10.0.4.231,carol,command,success,1630
2025-09-20T14:54:54Z,10.0.5.115,alice,command,success,1009
2025-09-20T14:55:04Z,10.0.1.70,ops,auth,success,6414
2025-09-20T14:55:12Z,10.0.4.253,alice,auth,fail,3832
2025-09-20T14:55:29Z,10.0.5.102,root,connect,success,2438
2025-09-20T14:55:33Z,10.0.3.91,carol,auth,success,1848
2025-09-20T14:55:43Z,10.0.1.192,root,command,success,3066
2025-09-20T14:55:49Z,10.0.2.102,dave,connect,success,5678
2025-09-20T14:56:33Z,10.0.1.161,ops,command,success,5530
2025-09-20T14:56:48Z,10.0.1.128,carol,command,success,2788
2025-09-20T14:56:49Z,10.0.4.122,root,auth,success,3387
2025-09-20T14:56:50Z,10.0.5.67,root,connect,success,4996
2025-09-20T14:56:54Z,10.0.0.27,ops,command,success,1574
2025-09-20T14:57:07Z,10.0.0.187,carol,auth,success,4021
2025-09-20T14:57:34Z,10.0.2.194,ops,auth,success,4751
2025-09-20T14:57:34Z,10.0.4.135,root,command,success,5125
2025-09-20T14:57:53Z,10.0.2.35,carol,auth,success,3049
2025-09-20T14:58:02Z,10.0.5.154,alice,command,success,2017
2025-09-20T14:58:03Z,10.0.1.123,bob,command,success,2973
2025-09-20T14:58:19Z,10.0.3.191,dave,command,success,482
2025-09-20T14:58:58Z,10.0.1.167,root,auth,success,375
2025-09-20T14:59:01Z,10.0.1.69,ops,auth,success,1445
2025-09-20T14:59:04Z,10.0.1.172,alice,connect,success,3351
2025-09-20T14:59:25Z,10.0.0.154,alice,connect,success,5783
2025-09-20T14:59:42Z,10.0.5.22,dave,auth,success,4409
2025-09-20T14:59:47Z,10.0.4.200,eve,connect,fail,5980
2025-09-20T14:59:54Z,10.0.3.91,dave,connect,success,5729
2025-09-20T15:00:05Z,10.0.5.163,alice,connect,success,849
2025-09-20T15:00:06Z,10.0.4.127,alice,command,success,477
2025-09-20T15:00:33Z,10.0.2.72,eve,command,success,5519
2025-09-20T15:00:39Z,10.0.4.202,carol,auth,success,3822
2025-09-20T15:00:42Z,10.0.3.254,eve,command,success,1195
2025-09-20T15:01:06Z,10.0.2.104,ops,command,success,4261
2025-09-20T15:01:10Z,10.0.2.214,eve,command,fail,5784
2025-09-20T15:01:33Z,10.0.0.240,root,command,success,6423
2025-09-20T15:01:44Z,10.0.0.223,ops,auth,success,1955
2025-09-20T15:01:44Z,10.0.3.19,ops,connect,fail,2593
2025-09-20T15:01:57Z,10.0.4.168,ops,command,success,2931
2025-09-20T15:02:13Z,10.0.3.97,ops,connect,success,710
2025-09-20T15:02:27Z,10.0.0.148,ops,connect,success,4035
2025-09-20T15:02:32Z,10.0.4.221,ops,command,success,4243
2025-09-20T15:02:33Z,10.0.4.116,bob,command,success,3811
2025-09-20T15:02:34Z,10.0.5.125,carol,connect,success,4910
2025-09-20T15:02:41Z,10.0.0.192,eve,connect,fail,1538
2025-09-20T15:02:44Z,10.0.4.75,alice,command,success,6283
2025-09-20T15:02:54Z,10.0.5.65,eve,auth,success,4596
2025-09-20T15:03:24Z,10.0.2.98,ops,auth,success,618
2025-09-20T15:03:52Z,10.0.5.53,bob,command,success,1715
2025-09-20T15:03:54Z,10.0.5.129,root,connect,success,2341
2025-09-20T15:04:06Z,10.0.2.29,root,connect,success,5528
2025-09-20T15:04:08Z,10.0.3.77,ops,auth,success,4076
2025-09-20T15:04:12Z,10.0.4.187,ops,command,success,1733
2025-09-20T15:04:24Z,10.0.2.242,root,auth,success,3304
2025-09-20T15:04:35Z,10.0.4.215,carol,auth,success,5518
2025-09-20T15:04:49Z,10.0.0.69,dave,auth,success,2222
2025-09-20T15:05:04Z,10.0.4.171,dave,connect,success,2441
2025-09-20T15:06:05Z,10.0.5.86,root,command,success,3735
2025-09-20T15:06:27Z,10.0.0.136,bob,connect,success,4334
2025-09-20T15:06:41Z,10.0.5.16,alice,auth,success,6257
2025-09-20T15:06:55Z,10.0.3.137,bob,auth,success,50
2025-09-20T15:07:07Z,10.0.4.249,ops,connect,success,6367
2025-09-20T15:07:10Z,10.0.5.128,dave,connect,success,3699
2025-09-20T15:07:20Z,10.0.0.216,dave,auth,success,6157
2025-09-20T15:07:28Z,10.0.0.183,bob,auth,success,4088
2025-09-20T15:07:50Z,10.0.0.180,eve,connect,success,90
2025-09-20T15:08:00Z,10.0.4.79,dave,auth,success,2511
2025-09-20T15:08:11Z,10.0.2.132,bob,auth,success,6510
2025-09-20T15:08:14Z,10.0.5.120,ops,auth,success,1126
2025-09-20T15:08:16Z,10.0.0.220,carol,connect,success,2583
2025-09-20T15:08:18Z,10.0.5.115,alice,command,success,5492
2025-09-20T15:08:25Z,10.0.4.164,alice,auth,success,6380
2025-09-20T15:08:57Z,10.0.1.127,root,auth,success,1082
2025-09-20T15:08:58Z,10.0.4.41,bob,connect,success,4979
2025-09-20T15:09:19Z,10.0.2.146,root,auth,success,1350
2025-09-20T15:09:24Z,10.0.3.162,carol,auth,success,3538
2025-09-20T15:09:26Z,10.0.4.9,root,command,success,289
2025-09-20T15:09:28Z,10.0.1.180,ops,auth,success,871
2025-09-20T15:09:46Z,10.0.0.26,alice,command,fail,4514
2025-09-20T15:09:48Z,10.0.2.158,alice,auth,success,3819
2025-09-20T15:10:09Z,10.0.4.37,dave,connect,success,4657
2025-09-20T15:10:42Z,10.0.3.179,dave,command,success,6252
2025-09-20T15:10:42Z,10.0.1.82,carol,connect,success,2213
2025-09-20T15:10:55Z,10.0.4.237,alice,command,success,181
2025-09-20T15:10:58Z,10.0.2.3,carol,auth,success,349
2025-09-20T15:11:04Z,10.0.2.158,ops,connect,success,4710
2025-09-20T15:11:22Z,10.0.2.177,carol,command,success,1956
2025-09-20T15:11:26Z,10.0.2.201,dave,command,success,3343
2025-09-20T15:11:34Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:11:40Z,10.0.4.5,eve,auth,success,951
2025-09-20T15:11:44Z,10.0.2.186,carol,connect,success,4906
2025-09-20T15:11:49Z,10.0.3.125,dave,connect,success,1198
2025-09-20T15:11:49Z,10.0.3.2,dave,connect,success,1102
2025-09-20T15:11:57Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:11:58Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:11:59Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:12:04Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:12:04Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:12:05Z,10.0.3.89,carol,command,success,859
2025-09-20T15:12:09Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:12:09Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:12:14Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:12:22Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:12:23Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:12:25Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:12:25Z,10.0.2.218,root,connect,success,6072
2025-09-20T15:12:26Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:12:31Z,10.0.1.214,ops,auth,success,5929
2025-09-20T15:12:33Z,10.0.2.60,dave,auth,success,4112
2025-09-20T15:12:41Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:12:42Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:12:44Z,10.0.0.65,bob,connect,success,5089
2025-09-20T15:12:48Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:12:49Z,10.0.2.211,carol,command,success,27
2025-09-20T15:12:55Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:12:57Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:13:06Z,10.0.1.18,dave,connect,success,3838
2025-09-20T15:13:06Z,10.0.3.204,dave,connect,success,3947
2025-09-20T15:13:08Z,10.0.3.83,carol,auth,success,2547
2025-09-20T15:13:09Z,10.0.5.220,alice,auth,success,2013
2025-09-20T15:13:14Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:13:19Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:13:20Z,10.0.2.154,alice,connect,success,5065
2025-09-20T15:13:24Z,10.0.3.28,root,command,success,5873
2025-09-20T15:13:26Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:13:49Z,10.0.0.122,dave,command,success,4866
2025-09-20T15:13:49Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:13:49Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:13:53Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:13:55Z,10.0.0.215,carol,auth,success,3542
2025-09-20T15:13:57Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:14:03Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:14:05Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:14:10Z,10.0.1.29,bob,connect,success,5076
2025-09-20T15:14:19Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:14:22Z,10.0.2.143,eve,command,success,2440
2025-09-20T15:14:24Z,10.0.1.68,bob,command,success,4931
2025-09-20T15:14:28Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:14:31Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:14:32Z,10.0.5.15,dave,connect,success,6318
2025-09-20T15:14:32Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:14:35Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:14:40Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:14:44Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:14:46Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:14:49Z,10.0.0.238,root,connect,success,3084
2025-09-20T15:14:52Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:15:02Z,10.0.4.236,bob,connect,success,4388
2025-09-20T15:15:08Z,10.0.5.125,carol,command,success,1920
2025-09-20T15:15:11Z,198.51.100.42,test,auth,fail,22
